Type,Definition,Name,Address,Lat,Lon,Kana,Ward,WardCode
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南台小学校,神奈川県横浜市港南区港南五丁目6-1,35.39735804,139.5921585,ミナミダイショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,芹が谷小学校,神奈川県横浜市港南区芹が谷三丁目32-1,35.41521564,139.5738279,セリガヤショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,吉原小学校,神奈川県横浜市港南区日野二丁目20-40,35.39719111,139.5833274,ヨシハラショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,下永谷小学校,神奈川県横浜市港南区東永谷一丁目36-1,35.40847192,139.5815084,シモナガヤショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上大岡小学校,神奈川県横浜市港南区上大岡東三丁目11-1,35.40435206,139.6042387,カミオオオカショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,芹が谷南小学校,神奈川県横浜市港南区芹が谷四丁目22-1,35.41254032,139.5712171,セリガヤミナミショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日限山小学校,神奈川県横浜市港南区日限山二丁目16-1,35.39381927,139.5598117,ヒギリヤマショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第一小学校,神奈川県横浜市港南区港南台六丁目7-1,35.370459,139.5873199,コウナンダイダイイチショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日野南小学校,神奈川県横浜市港南区日野南六丁目35-1,35.37484775,139.561976,ヒノミナミショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,下野庭小学校,神奈川県横浜市港南区野庭町602,35.39332798,139.5713656,シモノバショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,相武山小学校,神奈川県横浜市港南区上永谷一丁目7-5,35.40236095,139.5807266,ソウブヤマショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,永谷小学校,神奈川県横浜市港南区下永谷五丁目48-15,35.41172653,139.5592782,ナガヤショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第二小学校,神奈川県横浜市港南区港南台五丁目4-1,35.37203375,139.5789913,コウナンダイダイニショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第三小学校,神奈川県横浜市港南区港南台二丁目14-1,35.37904314,139.5826517,コウナンダイダイサンショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,丸山台小学校,神奈川県横浜市港南区丸山台三丁目8-1,35.40105048,139.5685492,マルヤマダイショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,野庭すずかけ小学校,神奈川県横浜市港南区野庭町346-2,35.38785181,139.5749149,ノバスズカケショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,小坪小学校,神奈川県横浜市港南区港南台四丁目11-1,35.37598576,139.5740439,コツボショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上永谷中学校,神奈川県横浜市港南区上永谷四丁目12-14,35.40983155,139.5691756,カミナガヤチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南中学校,神奈川県横浜市港南区港南中央通6-1,35.40177062,139.5909625,コウナンチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,笹下中学校,神奈川県横浜市港南区港南五丁目8-1,35.39675867,139.5931215,ササゲチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,野庭中学校,神奈川県横浜市港南区野庭町630,35.38662178,139.570511,ノバチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第一中学校,神奈川県横浜市港南区港南台六丁目6-1,35.37146891,139.5865793,コウナンダイダイイチチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,芹が谷中学校,神奈川県横浜市港南区芹が谷二丁目7-1,35.4173177,139.5744821,セリガヤチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日限山中学校,神奈川県横浜市港南区日限山四丁目33-1,35.38660265,139.5569243,ヒギリヤマチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日野南中学校,神奈川県横浜市港南区港南台四丁目37-1,35.37544993,139.5685223,ヒノミナミチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,丸山台中学校,神奈川県横浜市港南区丸山台四丁目1-1,35.39506558,139.5647954,マルヤマダイチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東永谷中学校,神奈川県横浜市港南区東永谷二丁目14-7,35.40653798,139.5784978,ヒガシナガヤチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,富士見台小学校,神奈川県横浜市保土ケ谷区岩井町307,35.44272982,139.601837,フジミダイショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,保土ケ谷小学校,神奈川県横浜市保土ケ谷区神戸町129-4,35.4548278,139.5947847,ホドガヤショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,帷子小学校,神奈川県横浜市保土ケ谷区川辺町65-1,35.45652646,139.5977362,カタビラショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,岩崎小学校,神奈川県横浜市保土ケ谷区岩崎町22-1,35.44666612,139.5867118,イワサキショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,初音が丘小学校,神奈川県横浜市保土ケ谷区藤塚町1-1,35.44801812,139.5766758,ハツネガオカショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,峯小学校,神奈川県横浜市保土ケ谷区峰岡町1丁目10,35.46133872,139.5991076,ミネショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,星川小学校,神奈川県横浜市保土ケ谷区星川三丁目18-1,35.46124598,139.5894326,ホシカワショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,仏向小学校,神奈川県横浜市保土ケ谷区仏向町845,35.46030322,139.5858029,ブッコウショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,川島小学校,神奈川県横浜市保土ケ谷区川島町1162,35.47333047,139.5681633,カワシマショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上菅田小学校,神奈川県横浜市保土ケ谷区上菅田町134,35.48435371,139.5661591,カミスゲタショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,今井小学校,神奈川県横浜市保土ケ谷区今井町981-1,35.44691725,139.5585224,イマイショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,桜台小学校,神奈川県横浜市保土ケ谷区桜ケ丘一丁目13-1,35.45038817,139.5905756,サクラダイショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,常盤台小学校,神奈川県横浜市保土ケ谷区釜台町22-1,35.46923945,139.5858315,トキワダイショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上星川小学校,神奈川県横浜市保土ケ谷区上星川二丁目51-1,35.47610727,139.5780808,カミホシカワショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,笹山小学校,神奈川県横浜市保土ケ谷区上菅田町1422,35.49247346,139.5649436,ササヤマショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新井小学校,神奈川県横浜市保土ケ谷区上菅田町1574-1,35.49545495,139.5568055,アライショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旧・くぬぎ台小学校,神奈川県横浜市保土ケ谷区川島町1374-1,35.47240245,139.5595618,キュウ・クヌギダイショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,坂本小学校,神奈川県横浜市保土ケ谷区坂本町6,35.46469244,139.5797932,サカモトショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,藤塚小学校,神奈川県横浜市保土ケ谷区新桜ケ丘一丁目22-1,35.45139627,139.5630975,フジヅカショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,瀬戸ケ谷小学校,神奈川県横浜市保土ケ谷区瀬戸ケ谷町243,35.44112479,139.5869559,セトガヤショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,権太坂小学校,神奈川県横浜市保土ケ谷区権太坂二丁目4-1,35.44195085,139.5746471,コンタザカショウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,保土ケ谷中学校,神奈川県横浜市保土ケ谷区釜台町3-1,35.46649879,139.5842008,ホドガヤチュウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,宮田中学校,神奈川県横浜市保土ケ谷区宮田町1丁目100,35.46158119,139.6046542,ミヤタチュウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,西谷中学校,神奈川県横浜市保土ケ谷区川島町1208,35.47428273,139.5641366,ニシヤチュウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,橘中学校,神奈川県横浜市保土ケ谷区仏向町1167-2,35.45606563,139.576803,タチバナチュウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新井中学校,神奈川県横浜市保土ケ谷区新井町43-7,35.48415516,139.5596685,アライチュウガッコウ,保土ケ谷区,07
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上白根中学校,神奈川県横浜市旭区上白根町868,35.49808609,139.5327634,カミシラネチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,二俣川小学校,神奈川県横浜市旭区二俣川１丁目33,35.46426578,139.5293627,フタマタガワショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,市沢小学校,神奈川県横浜市旭区市沢町781,35.46166271,139.5590655,イチサワショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,白根小学校,神奈川県横浜市旭区中白根一丁目9-1,35.48754121,139.5442025,シラネショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,都岡小学校,神奈川県横浜市旭区都岡町4-8,35.48523831,139.5216566,ツオカショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,希望ケ丘小学校,神奈川県横浜市旭区中希望が丘124,35.45881115,139.5126125,キボウガオカショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鶴ケ峯小学校,神奈川県横浜市旭区鶴ケ峰一丁目42,35.4717474,139.5519363,ツルガミネショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,本宿小学校,神奈川県横浜市旭区本宿町16,35.46890479,139.5444659,ホンジュクショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,万騎が原小学校,神奈川県横浜市旭区大池町66,35.4525109,139.5338395,マキガハラショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,今宿小学校,神奈川県横浜市旭区今宿東町829,35.48414191,139.5363493,イマジュクショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東希望が丘小学校,神奈川県横浜市旭区東希望が丘155,35.46420874,139.5117192,ヒガシキボウガオカショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上川井小学校,神奈川県横浜市旭区上川井町2913,35.49825655,139.5027646,カミカワイショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,さちが丘小学校,神奈川県横浜市旭区さちが丘110-1,35.45668575,139.5228264,サチガオカショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旧・左近山第一小学校,神奈川県横浜市旭区左近山1997-2,35.46210992,139.5496641,キュウ・サコンヤマダイイチショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,笹野台小学校,神奈川県横浜市旭区笹野台四丁目48-1,35.47327719,139.5104301,ササノダイショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,中沢小学校,神奈川県横浜市旭区中沢三丁目25-1,35.47458032,139.522284,ナカザワショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旧・左近山第二小学校,神奈川県横浜市旭区左近山1011,35.45688488,139.5563504,キュウ・サコンヤマダイニショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,四季の森小学校,神奈川県横浜市旭区上白根町901,35.49640763,139.5319528,シキノモリショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,不動丸小学校,神奈川県横浜市旭区白根三丁目33-1,35.48334411,139.5501854,フドウマルショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,川井小学校,神奈川県横浜市旭区川井宿町32-2,35.4937142,139.5206161,カワイショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上白根小学校,神奈川県横浜市旭区上白根二丁目45-1,35.49532219,139.5394489,カミシラネショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南本宿小学校,神奈川県横浜市旭区南本宿町79,35.45818528,139.5384292,ミナミホンジュクショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,左近山小学校,神奈川県横浜市旭区小高町55-2,35.46170036,139.5540552,サコンヤマショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,中尾小学校,神奈川県横浜市旭区中尾一丁目8-1,35.46564212,139.5227321,ナカオショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,善部小学校,神奈川県横浜市旭区善部町4-1,35.45113006,139.5165943,ゼンブショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,若葉台特別支援学校,神奈川県横浜市旭区若葉台二丁目1-1,35.5026828,139.5022165,ワカバダイトクベツシエンガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,今宿南小学校,神奈川県横浜市旭区今宿南町1879-2,35.47952302,139.5290421,イマジュクミナミショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,若葉台小学校,神奈川県横浜市旭区若葉台二丁目14-1,35.50824593,139.5007166,ワカバダイショウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旧・若葉台西中学校,神奈川県横浜市旭区若葉台四丁目34-1,35.50517893,139.4914856,キュウ・ワカバダイニシチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,万騎が原中学校,神奈川県横浜市旭区万騎が原31,35.45766877,139.5361639,マキガハラチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鶴ケ峯中学校,神奈川県横浜市旭区鶴ケ峰本町三丁目28-1,35.48152742,139.5422123,ツルガミネチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旭中学校,神奈川県横浜市旭区今宿二丁目40-1,35.47380529,139.5177292,アサヒチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南希望が丘中学校,神奈川県横浜市旭区南希望が丘108-8,35.45694507,139.5098099,ミナミキボウガオカチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,今宿中学校,神奈川県横浜市旭区今宿東町825,35.48512938,139.5365493,イマジュクチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,本宿中学校,神奈川県横浜市旭区川島町1979,35.46444819,139.5478637,ホンジュクチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旭北中学校,神奈川県横浜市旭区上白根二丁目47-1,35.49520026,139.5371227,アサヒキタチュウガッコウ,旭区,08
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,滝頭小学校,神奈川県横浜市磯子区丸山二丁目25-1,35.42178763,139.621121,タキガシラショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,岡村小学校,神奈川県横浜市磯子区岡村四丁目7-1,35.42106671,139.6116034,オカムラショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,磯子小学校,神奈川県横浜市磯子区久木町11-1,35.41444351,139.6222488,イソゴショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,浜小学校,神奈川県横浜市磯子区磯子台23-1,35.40562456,139.6135212,ハマショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,杉田小学校,神奈川県横浜市磯子区杉田一丁目8-1,35.38523468,139.6168277,スギタショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,根岸小学校,神奈川県横浜市磯子区西町2-46,35.41764734,139.6327351,ネギシショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,屏風浦小学校,神奈川県横浜市磯子区森三丁目11-1,35.39121103,139.6137418,ビョウブガウラショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,梅林小学校,神奈川県横浜市磯子区杉田五丁目13-1,35.37770819,139.6201679,バイリンショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,汐見台小学校,神奈川県横浜市磯子区汐見台3丁目6,35.40056596,139.6068601,シオミダイショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,洋光台第一小学校,神奈川県横浜市磯子区洋光台一丁目4-1,35.38415307,139.5958495,ヨウコウダイダイイチショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,洋光台第二小学校,神奈川県横浜市磯子区洋光台四丁目15-1,35.37647983,139.6003858,ヨウコウダイダイニショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,さわの里小学校,神奈川県横浜市磯子区上中里町548,35.36918049,139.6091617,サワノサトショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,洋光台第三小学校,神奈川県横浜市磯子区洋光台二丁目4-1,35.3822678,139.5900026,ヨウコウダイダイサンショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,洋光台第四小学校,神奈川県横浜市磯子区洋光台六丁目6-1,35.37293574,139.5972911,ヨウコウダイダイヨンショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,森東小学校,神奈川県横浜市磯子区森一丁目4,35.39721718,139.6157813,モリヒガシショウガッコウ,磯子区,09
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,山王台小学校,神奈川県横浜市磯子区磯子五丁目2-1,35.40796083,139.6144385,サンノウダイショウガッコウ,磯子区,09
